Term	Overlap	P-value	Adjusted P-value	Z-score	Combined Score	Genes
TAL1_20566737_ChIP-Seq_PRIMARY FETAL LIVER ERYTHROID _Mouse	20/1875	0.0003104794151538038649539019697698449817835353314876556396484375	0.000919019068855259362200993411562421897542662918567657470703125	-0.16197732386029826	1.1325784409854365	PLEKHG3;LAMA5;GPR56;GRTP1;STARD10;PLEKHA6;CGN;FHDC1;TTC39A;TSPAN15;FA2H;SCEL;GPR110;CLDN3;KLF5;FAM110C;P2RY2;MYO5C;AP1M2;PROM2
MYC_19915707_ChIP-ChIP_AK7_Human	25/2979	0.001795298586507856029859109270319095230661332607269287109375	0.004075217650355255662175668618374402285553514957427978515625	-0.199830182923293	1.0996317498222523	CDS1;GRB7;ITGB4;CBLC;IGSF9;GPR110;RAB25;EPB41L1;MYH14;SFN;EPS8L2;CNNM4;JUP;STYK1;STARD10;PLEKHA6;GRHL1;GRHL2;PLEKHA7;SULT2B1;KLF5;TMEM54;MYO5B;F2RL1;RAB17
RARB_24833708_ChIP-Seq_LIVER_Mouse	21/2000	0.00026975641164156296918086308522788385744206607341766357421875	0.00082993981374154704271084437294803137774579226970672607421875	-0.14803855502408975	1.050208806666782	DDR1;ITGB4;PLEKHG6;KRT7;ADAP1;TMC4;EFNA1;FAM83H;TSPAN15;RAB20;PRR15L;CCDC64B;SCNN1A;VWA1;PAK6;IRF6;ANXA9;SMPDL3B;TSPAN1;TJP3;PTPN3
ESR1_22446102_ChIP-Seq_UTERI_Mouse	16/1916	0.01235705859568585369967497200605066609568893909454345703125	0.022194716895163911496435815706718130968511104583740234375	-0.23931745081966926	0.9112971593652153	PLEKHG3;LAMA5;SLC44A3;GPR56;ANXA3;ATP8B1;RASEF;F11R;INADL;PRKCZ;PLEKHA7;BAIAP2L1;MYO5B;MYO5C;MYO6;SLC12A8
SOX2_18358816_ChIP-ChIP_MESC_Mouse	9/785	0.0092178499386390382042133495588132063858211040496826171875	0.01705302238648222223904582506293081678450107574462890625	-0.21999558403320782	0.8956961421863987	TSPAN15;MUC1;RAB20;JUP;GJB3;LIPH;SHROOM3;COBL;PLEKHA7
EP300_21415370_ChIP-Seq_HL-1_Mouse	9/1014	0.03905689345927727817997521242432412691414356231689453125	0.061233265169205901290450100304951774887740612030029296875	-0.2956928623363317	0.8258892924675205	DDR1;ANXA3;CMTM4;PLEKHA6;SHROOM3;F2RL1;SPINT2;KCNK1;PRSS22
SCL_19346495_ChIP-Seq_HPC-7_Human	4/252	0.027378202990975063213507922910139313898980617523193359375	0.04502193380738121752937530573035473935306072235107421875	-0.26471018257843915	0.8207618453667863	SDC4;GPR56;FHDC1;GRHL2
POU5F1_16518401_ChIP-PET_MESC_Mouse	12/1550	0.04574895339154126661096455563892959617078304290771484375	0.0705296364786261176238468806332093663513660430908203125	-0.30611718552782935	0.8117377617408325	EPN3;GRB7;EPB41L4B;CLDN4;CLDN3;CDH3;ERBB3;ARRDC1;CDH1;ERBB2;LAMC2;RHPN2
SPI1_20517297_ChIP-Seq_HL60_Human	14/1249	0.00158724349811896589708404281537923452560789883136749267578125	0.0036705005894001087318745391030461178161203861236572265625	-0.1280152748237005	0.7178363373692761	SH2D3A;ANKRD22;RASEF;KIAA1671;LAMC2;C2ORF15;FHDC1;ADAP1;CNKSR1;ALS2CL;PRRG2;F2RL1;MYH14;ITGB6
WT1_20215353_ChIP-ChIP_NEPHRON PROGENITOR_Mouse	17/1663	0.001381357571080431799470655818140585324726998805999755859375	0.0032240880951673292660608627357987643335945904254913330078125	-0.11285986534761193	0.6474889124464325	DDR1;JUP;GRTP1;ATP8B1;WWC1;MST1R;TPD52L1;OVOL1;EVPL;IGSF9;EPN3;EFNA1;ERBB2;PRR15;RHPN2;SERINC2;CNNM4
NR3C1_23031785_ChIP-Seq_PC12_Mouse	10/918	0.00868514264951521230972986131746438331902027130126953125	0.0161482551774905953856364959619895671494305133819580078125	-0.14454477810047614	0.5963835549514724	FA2H;SDC4;MYO5B;LCN2;MAP7;FHDC1;TSPAN1;CYB561;FRK;PLEKHA7
DROSHA_22980978_ChIP-Seq_HELA_Human	6/456	0.0172982364322252744892605136328711523674428462982177734375	0.0297690580461551258795172003601692267693579196929931640625	-0.12068388187676943	0.42411764579087885	SLC44A3;MYH14;STAP2;CD46;PRKCZ;SERINC2
TCF4_23295773_ChIP-Seq_U87_Human	38/3812	0.000002401906054858366220219369202570902643856243230402469635009765625	0.000012009530274291831101096846012854513219281216152012348175048828125	-0.036888932724511034	0.41794460012031476	GRB7;RBM47;EHF;ITGB4;WWC1;TACSTD2;CBLC;LYPD3;MST1R;LRRC1;SCEL;CDH1;KIAA1522;MAL2;MYH14;SFN;ITGB6;PLS1;ZNF165;FGFBP1;GPR56;GALNT3;C2ORF55;COBL;INADL;MPP7;PLEKHA7;FA2H;KLF5;C19ORF21;ESRP1;MYO5C;LCN2;PRR15;KCNK1;DSC2;FRK;LLGL2
SETDB1_19884257_ChIP-Seq_MESC_Mouse	23/2353	0.0003745764262691342479615064231524002025253139436244964599609375	0.0010717955435571263449190393401977416942827403545379638671875	-0.05381533727169605	0.36801187648925854	FOXA1;LAMA5;SLC44A3;STEAP4;GSTO2;PLEKHG6;TACSTD2;LSR;CGN;MST1R;TC2N;CDH3;KLF5;SLPI;HOOK2;TMEM54;CDH1;MYO5B;VWA1;F2RL1;DSG2;S100A14;SLC12A8
SMARCA4_23332759_ChIP-Seq_OLIGODENDROCYTES_Mouse	25/2522	0.00016715330889183294626153253314981839139363728463649749755859375	0.000533161416292915490457160476722719977260567247867584228515625	-0.033190570033831024	0.25014691561884167	DDR1;EHF;GOLT1A;LAMC2;PRKCZ;LRRC1;PRRG4;EPB41L1;S100A16;PERP;AGR2;MAP7;ENPP5;PLS1;FGFBP1;GALNT3;COBL;TPD52L1;FHDC1;GRHL2;TTC39A;FA2H;KLF5;KCNK1;CYB561
RUNX2_22187159_ChIP-Seq_PCA_Human	33/3423	0.00002386515935100868234484960961339083951315842568874359130859375	0.000099214707414305752428661244746166403274401091039180755615234375	-0.024930280131534244	0.22981291397565523	TMEM45B;RBM47;EHF;C1ORF172;PWWP2B;RASEF;TMPRSS4;LAMC2;LRRC1;FAM83H;PRRG4;EPB41L4B;MUC1;GPR110;RAB20;EPB41L1;MARVELD3;AGR2;MAL2;STAP2;ENPP5;TSPAN1;SHROOM3;COBL;C2ORF15;GRHL1;FHDC1;TC2N;GRHL2;FA2H;C19ORF21;MYO5B;SERINC2
NANOG_21062744_ChIP-ChIP_HESC_Human	9/840	0.0137703018796457889172391020338181988336145877838134765625	0.024613583069898269106712263010194874368607997894287109375	-0.05674942725240748	0.2102258034469675	PLEKHG3;TSPAN15;SH3YL1;RAB20;KLF5;DSG2;SPINT2;ITGB6;PTPN3
POU5F1_16153702_ChIP-ChIP_HESC_Human	6/622	0.06122085879920351192406968721115845255553722381591796875	0.09283490883485778777384211934986524283885955810546875	-0.08040333992680179	0.19111331476640608	KLF5;JUP;GALNT3;CDH1;EPHA1;TJP3
MYCN_19997598_ChIP-ChIP_NEUROBLASTOMA_Human	3/234	0.08827665235186483994045403278505546040832996368408203125	0.13064944548075996255676045620930381119251251220703125	-0.08164075878418868	0.16615833636429597	DDR1;CYB561;ARHGEF5
GATA1_21571218_ChIP-Seq_MEGAKARYOCYTES_Human	26/2601	0.0001076292160574917580913301140554949597571976482868194580078125	0.0003620255449206540953981103836412103191833011806011199951171875	-0.017023988078678814	0.1348946049399999	SLC44A3;TINAGL1;PWWP2B;F11R;EVPL;FAM83F;CDH1;P2RY2;KIAA1522;PLEKHG3;GPR56;ANXA3;COBL;PLEKHA6;GRHL1;SSH3;BSPRY;MAPK13;C1ORF116;KRT19;ELF3;HOOK2;TMEM54;CLDN7;F2RL1;CYB561
THRA_23701648_ChIP-Seq_CEREBELLUM_Mouse	3/179	0.04728768067008930209293993129904265515506267547607421875	0.07229934647906215150481301634499686770141124725341796875	-0.026503711884829154	0.06962366590463205	GPR56;TMEM54;MYH14
RAD21_21589869_ChIP-Seq_MESC_Mouse	21/2036	0.0003406090332901200276767561536672701549832709133625030517578125	0.00099232553005782994128003426936857067630626261234283447265625	-0.005183424035656009	0.03584575820829896	TMEM184A;FOXA1;ST14;ATP8B1;GOLT1A;CBLC;MST1R;EVPL;SSH3;TSPAN15;FA2H;EPB41L4B;HOOK2;RAB25;GJB3;CCDC64B;ESRP1;MANSC1;RAB17;S100A14;ENPP5
TRIM28_17542650_ChIP-ChIP_NTERA2_Human	10/3568	0.95851271931566917050560050483909435570240020751953125	0.9878821898239487087067800530348904430866241455078125	-0.41655087372901145	0.00507851719431043	LAD1;ST14;RAB20;KLF5;ERBB3;LIPH;MYO5C;RAB17;KCNK1;EPHA1
GABP_17652178_ChIP-ChIP_JURKAT_Human	1/1001	0.98869703254373619838446529684006236493587493896484375	0.99950246459339442406388798190164379775524139404296875	1.3202371615667388	-0.0006570281939475628	ERBB2
TAF7L_23326641_ChIP-Seq_C3H10T1-2_Mouse	1/912	0.983104453362185548570550963631831109523773193359375	0.9993094718241997131968901157961226999759674072265625	1.303628631246434	-0.0009005032478826999	LCN2
YY1_23942234_ChIP-Seq_MYOBLASTS AND MYOTUBES_Mouse	1/1466	0.9986332437781808568644237311673350632190704345703125	0.99954215056994499821740873812814243137836456298828125	2.3364807576249396	-0.0010700013516635304	ANXA9
ETS1_20019798_ChIP-Seq_JURKAT_Human	2/1607	0.9940128381610560115433372629922814667224884033203125	0.9995296137257108082252443637116812169551849365234375	2.296251527702277	-0.0010803793186733768	ZNF165;PPP1R13L
HOXC9_25013753_ChIP-Seq_NEUROBLASTOMA BE2-C_Human	3/2014	0.99412675094881508552902005249052308499813079833984375	0.9995296137257108082252443637116812169551849365234375	2.5980379148909587	-0.0012223688905658168	PAK6;CD46;PRKCZ
VDR_23849224_ChIP-Seq_CD4+_Human	2/2231	0.99954215056994499821740873812814243137836456298828125	0.99954215056994499821740873812814243137836456298828125	2.7870635251635036	-0.0012763476563481205	GSTO2;HOOK2
JARID1A_20064375_ChIP-Seq_MESC_Mouse	4/2171	0.9878310009344744013759509471128694713115692138671875	0.99950246459339442406388798190164379775524139404296875	2.7198499508428786	-0.0013535584007421753	HOOK2;PRRG2;CYB561;MPZL2
SFPI1_20887958_ChIP-Seq_HPC-7_Mouse	5/2369	0.981111949157646989760905853472650051116943359375	0.9993094718241997131968901157961226999759674072265625	3.0185378707875725	-0.0020851054444103395	GSTO2;PRRG2;MYO6;RHPN2;MAPK13
PPARG_23326641_ChIP-Seq_C3H10T1-2_Mouse	1/838	0.97641264822463103012495366783696226775646209716796875	0.99799082829589369492140349393594078719615936279296875	1.2755276280631977	-0.002565331978160987	SH3YL1
ASXL1_24218140_ChIP-Seq_BMDM_Mouse	1/807	0.97287833455706473895219232872477732598781585693359375	0.99799082829589369492140349393594078719615936279296875	1.4559479002015219	-0.002928191929950301	HOOK2
EKLF_21900194_ChIP-Seq_ERYTHROCYTE_Mouse	2/1239	0.97455037295807123154389728370006196200847625732421875	0.99799082829589369492140349393594078719615936279296875	2.1066176392729266	-0.004236814222511758	SH3YL1;GPR56
CTNNB1_20615089_ChIP-ChIP_FETAL BRAIN_Human	5/637	0.1563294755186042939154589248573756776750087738037109375	0.2158280072458342857544266735203564167022705078125	0.003933615687009917	-0.006031308500251117	MUC1;GOLT1A;PPAP2C;PLEKHA6;ARHGEF5
EED_16625203_ChIP-ChIP_MESC_Mouse	8/830	0.033658478465067032114887979332706891000270843505859375	0.053679469965839665679396830455516465008258819580078125	0.010170852661774803	-0.029746943596447577	EPB41L4B;CLDN3;RAB20;TMEM30B;MARVELD3;TACSTD2;OVOL1;CXCL16
SRF_21415370_ChIP-Seq_HL-1_Mouse	4/1634	0.93340851379828382317072055229800753295421600341796875	0.96739817956684881483653271061484701931476593017578125	1.5648982743450197	-0.051868710378540954	SH3YL1;HOOK2;SMPDL3B;PLEKHA7
ERG_20887958_ChIP-Seq_HPC-7_Mouse	5/1969	0.93901366813184683479676095885224640369415283203125	0.9704889866167132339569434407167136669158935546875	2.618354663202747	-0.07843340199588318	MYO6;TNK1;CBLC;ELMO3;CNNM4
STAT3_20064451_ChIP-Seq_CD4+T_Mouse	10/2204	0.51684269984977004863679894697270356118679046630859375	0.58660061025894150166237750454456545412540435791015625	0.15515977989497756	-0.08276394609326441	LAMA5;SLC44A3;MUC1;HOOK2;GALNT3;P2RY2;CCDC64B;STYK1;F2RL1;TSPAN1
MYC_22102868_ChIP-Seq_BL_Human	2/797	0.86994403478354043190989841605187393724918365478515625	0.906992525883282052490130809019319713115692138671875	1.2814318016309572	-0.12509474281589433	ST14;AP1M2
YY1_21170310_ChIP-Seq_MESC_Mouse	1/464	0.87363989333529656899912652079365216195583343505859375	0.907996518354100334846634723362512886524200439453125	1.335740733823196	-0.12891866268647498	ATP8B1
TBP_23326641_ChIP-Seq_C3H10T1-2_Mouse	3/1057	0.84952904843424892344927457088488154113292694091796875	0.89044121223986427704488733070320449769496917724609375	1.1486650267434695	-0.13328901637065912	EFNA1;ITPKC;STAP2
TP53_16413492_ChIP-PET_HCT116_Human	3/449	0.32241538362571109388454715372063219547271728515625	0.41083729585597961175835735048167407512664794921875	0.15364172551127508	-0.1366732286273101	EHF;CBLC;KCNK1
EWS-ERG_20517297_ChIP-Seq_CADO-ES1_Human	11/1038	0.00734805678503749719332471812549556489102542400360107421875	0.01423355725536282374854568644195751403458416461944580078125	0.03273816528416408	-0.1392076849550415	KRT19;SLC44A3;CLDN4;KLF5;PRR15L;SHROOM3;MAL2;MANSC1;ANXA9;TMC5;DSC2
SOX2_18555785_ChIP-Seq_MESC_Mouse	5/497	0.07295776625042423024769533412836608476936817169189453125	0.1097332256612071621493242901124176569283008575439453125	0.06739518004946743	-0.14892333693677803	MUC1;CLDN4;COBL;SHROOM3;GRHL2
E2F4_17652178_ChIP-ChIP_JURKAT_Human	3/1002	0.82309593738747122149135293511790223419666290283203125	0.867650988129243128099687965004704892635345458984375	1.1658653621943822	-0.16551293024442748	MUC1;TMC4;LRRC1
REST_19997604_ChIP-ChIP_NEURONS_Mouse	7/2118	0.83285182612399222268351195452851243317127227783203125	0.8754408399598780921024854251299984753131866455078125	1.7295057157820186	-0.23007217165943014	SLC44A3;KLF5;TMEM30B;MYO5B;MAL2;OVOL1;DSC2
KLF5_20875108_ChIP-Seq_MESC_Mouse	20/2000	0.000690921023576147375934441985378953177132643759250640869140625	0.0017635612443204309353339542809635531739331781864166259765625	0.03757785346918208	-0.2382593767009874	DSP;GALNT3;ANKRD22;STARD10;TMPRSS4;COBL;GRHL3;GRHL1;TPD52L1;PPL;HDHD3;SERPINB5;CLDN4;ERBB3;MYO6;AGR2;MAL2;FAM83B;EXPH5;PTPN3
RCOR2_21632747_ChIP-Seq_MESC_Mouse	4/401	0.10571648457576400537138994195629493333399295806884765625	0.1546051355455837217345305134585942141711711883544921875	0.1298061163207918	-0.24233256252109026	CDH3;WWC1;GRHL3;FRK
ZNF274_21170338_ChIP-Seq_K562_Hela	1/327	0.7670833629100524131416705131414346396923065185546875	0.81324024148057139083078936891979537904262542724609375	1.1803001284475805	-0.24400192663723233	SULT2B1
SPI1_22790984_ChIP-Seq_ERYTHROLEUKEMIA_Mouse	6/1962	0.870222558617743668918365074205212295055389404296875	0.906992525883282052490130809019319713115692138671875	2.6264926476849064	-0.2564010209921446	RAB20;GSTO2;GPR56;PPP1R13L;ESRP2;STAP2
ZFP281_18358816_ChIP-ChIP_MESC_Mouse	5/578	0.11746794294504024624981042279614484868943691253662109375	0.1704436819202544695084355907965800724923610687255859375	0.14688935844091397	-0.25989873749571574	CLDN4;TMEM54;SDC4;GRHL3;IGSF9
HCFC1_20581084_ChIP-Seq_MESC_Mouse	1/306	0.74423302630267917923134746160940267145633697509765625	0.79356259288758301817523488352890126407146453857421875	1.2056467454665316	-0.278773088757941	PRRG2
GBX2_23144817_ChIP-Seq_PC3_Human	1/286	0.720400445810418066372449175105430185794830322265625	0.7748493167146939253342452502693049609661102294921875	1.1151098403939228	-0.28444968773828083	MAL2
STAT6_20620947_ChIP-Seq_CD4 POS T_Human	2/508	0.6603654917996844009309143075370229780673980712890625	0.72075289665452280107871274594799615442752838134765625	0.9027016813382671	-0.29559772083688	PRRG2;SPINT2
RNF2_16625203_ChIP-ChIP_MESC_Mouse	11/1219	0.0215828445567867073517920317726748180575668811798095703125	0.036298420390959464099100983958123833872377872467041015625	0.09009843989716318	-0.2987647196992414	FOXA1;PLEKHG3;CDS1;EPB41L4B;BAIAP2L1;RAB20;GALNT3;TMEM30B;EPB41L1;TACSTD2;OVOL1
CUX1_19635798_ChIP-ChIP_MULTIPLE HUMAN CANCER  TYPES_Human	17/3052	0.2000486293890324229760580010406556539237499237060546875	0.267212970664050530888999901435454376041889190673828125	0.23336588990953672	-0.30797513418804967	EHF;ST14;GPR56;ANXA3;TNK1;SPINT2;INADL;CXCL16;CLDN4;SLPI;ELF3;EPB41L1;PRRG2;EPS8L1;MAL2;AP1M2;DSC2
ZFP42_18358816_ChIP-ChIP_MESC_Mouse	5/1480	0.78791340340618443160991546392324380576610565185546875	0.83293702645796641181874520043493248522281646728515625	1.7128334800676728	-0.3131012295892172	PRRG4;GSTO2;RAB25;PERP;LCN2
FOXM1_23109430_ChIP-Seq_U2OS_Human	1/267	0.69571610313821652393784233936457894742488861083984375	0.750794281327551882299076169147156178951263427734375	1.165033144172653	-0.33392598349930774	ZNF165
IRF8_22096565_ChIP-ChIP_GC-B_Mouse	3/772	0.66757091587086725414934562650159932672977447509765625	0.7243438090094453940537277958355844020843505859375	1.0611682223866719	-0.3422152115058499	PRRG2;F2RL1;INADL
IRF8_21731497_ChIP-ChIP_J774_Mouse	3/319	0.1711589871961209652351243448720197193324565887451171875	0.233888475713845800374457439829711802303791046142578125	0.2569621042029531	-0.3733430361084111	MYO6;MST1R;RHPN2
BCL3_23251550_ChIP-Seq_MUSCLE_Mouse	3/858	0.734904883070971237657431629486382007598876953125	0.78815886010509961234760112347430549561977386474609375	1.6209029597001172	-0.3858650433481718	SDC4;ELMO3;IGSF9
VDR_20736230_ChIP-Seq_LYMPHOBLASTOID_Human	1/230	0.6412528295622499374672997873858548700809478759765625	0.7040461333472773919339715575915761291980743408203125	1.1234423222424579	-0.39422871210499794	SERINC2
MYCN_21190229_ChIP-Seq_SHEP-21N_Human	2/373	0.494403465566169264544527095495141111314296722412109375	0.5698731534563321599051732846419326961040496826171875	0.7241672178719587	-0.40722926558313244	EPB41L4B;MYO5B
VDR_23401126_ChIP-Seq_LCL-AND-THP1_Human	3/239	0.0925614324114782949237678622012026607990264892578125	0.13603102274549694339356165073695592582225799560546875	0.2084770815999284	-0.415885157527612	RBM47;STAP2;SERINC2
CDX2_19796622_ChIP-Seq_MESC_Mouse	3/334	0.1875824284507239536612388519642991013824939727783203125	0.254232595336146005582378393228282220661640167236328125	0.3131632937702772	-0.4288789162620308	CLDN7;RNF39;F11R
IRF8-22096565_A_ChIP-ChIP_GC-B_Human	1/203	0.595483351585866405031310932827182114124298095703125	0.65966718588853467952759501713444478809833526611328125	1.049306577429918	-0.4365323491550436	LSR
HTT_18923047_ChIP-ChIP_STHdh_Human	4/566	0.2454167772027551486235807942648534663021564483642578125	0.31973312522894159481978704206994734704494476318359375	0.38451542477804224	-0.43845087078311	PLEKHG3;EPN3;LIPH;TACSTD2
GATA2_21666600_ChIP-Seq_HMVEC_Human	6/837	0.171307505185005981562795795980491675436496734619140625	0.233888475713845800374457439829711802303791046142578125	0.3090284786545538	-0.4489908378619531	RAB20;JUP;ANXA3;KRT7;CYB561;MAPK13
JUN_21703547_ChIP-Seq_K562_Human	14/1585	0.0121086537703908592167323376997956074774265289306640625	0.021961773995316756502571564624304301105439662933349609375	0.11778529506319584	-0.44975748167366303	CDS1;ATP8B1;PLEKHG6;CBLC;GPR110;RAB20;BAIAP2L1;C19ORF21;AIM1L;MYO6;B3GNT3;EPS8L1;S100P;RAB17
PDX1_19855005_ChIP-ChIP_MIN6_Mouse	3/669	0.571738792826459896190272047533653676509857177734375	0.6429889159446509072637354620383121073246002197265625	1.0216673899098911	-0.45119671451067533	EFNA1;HOOK2;PLEKHG6
DCP1A_22483619_ChIP-Seq_HELA_Human	3/759	0.65638481135576343117321584941237233579158782958984375	0.718527752075835746126131198252551257610321044921875	1.4176167212655386	-0.4685945528025401	ELF3;PRR15L;WWC1
PAX3-FKHR_20663909_ChIP-Seq_RHABDOMYOSARCOMA_Human	4/1063	0.6960065905279737563660091836936771869659423828125	0.750794281327551882299076169147156178951263427734375	1.6428483195774626	-0.47087908494197367	CDH3;GRTP1;SPINT2;CGN
IRF1_19129219_ChIP-ChIP_H3396 _Human	2/196	0.2180597084624804338215398047395865432918071746826171875	0.29022335298963219951673409013892523944377899169921875	0.38496897123656865	-0.47624683501921544	STEAP4;PTPN3
MECOM_23826213_ChIP-Seq_KASUMI_Mouse	7/1951	0.76555517641291481734100443645729683339595794677734375	0.81324024148057139083078936891979537904262542724609375	2.3420396851403784	-0.4841668501610174	ST14;GPR56;ANXA3;F11R;ADAP1;HDHD3;CNNM4
ELK1_19687146_ChIP-ChIP_Hela_Human	4/916	0.5813575840436013830725414663902483880519866943359375	0.65182516998828032850354929905734024941921234130859375	1.1502747952003416	-0.4922933383294659	EPB41L4B;RAB20;PRRG2;LAMC2
ERG_20517297_ChIP-Seq_VCAP_Human	11/1062	0.00861814398895960169511010207088474999181926250457763671875	0.0161046125046214773368635775341317639686167240142822265625	0.12393032442580851	-0.5116648790459427	CDS1;EFNA1;LAMA5;GSTO2;ESRP1;SHROOM3;LAMC2;OVOL1;GRHL2;DSC2;SLC12A8
IRF1_21803131_ChIP-Seq_MONOCYTES_Human	3/345	0.199876352621059238945377956042648293077945709228515625	0.267212970664050530888999901435454376041889190673828125	0.3925379975546224	-0.518036044246468	PRRG4;CYB561;PLS1
POU5F1_18555785_ChIP-Seq_MESC_Mouse	3/555	0.44812058335772497752458320974255912005901336669921875	0.52804017784190515616415950717055238783359527587890625	0.8114611459893571	-0.5181852149051418	FA2H;LIPH;SHROOM3
MEF2A_21415370_ChIP-Seq_HL-1_Mouse	6/1048	0.323117981335378556817516937371692620217800140380859375	0.41083729585597961175835735048167407512664794921875	0.5996321093446577	-0.5334075499348931	PPP1R13L;PLEKHA6;SHROOM3;RHPN2;KCNK1;GRHL1
MYC_18555785_ChIP-Seq_MESC_Mouse	5/1200	0.61745143177018657620891417536768130958080291748046875	0.6799316361755030069247141000232659280300140380859375	1.4099196822890887	-0.5438948758690201	CLDN4;HOOK2;COBL;LSR;SPINT2
CEBPA_23403033_ChIP-Seq_LIVER_Mouse	5/589	0.1243290332257383223879543265866232104599475860595703125	0.1776129046081975915161166312827845104038715362548828125	0.31492928015719424	-0.5442446544334196	STEAP4;HOOK2;RNF39;LCN2;SMPDL3B
FOXP2_21765815_ChIP-ChIP_NEURO2A_Mouse	10/1164	0.03680516647908126104393744526532827876508235931396484375	0.05794855998834071153513747276520007289946079254150390625	0.19242624513478132	-0.5480683464778923	SH3YL1;MANSC1;RHPN2;RAB17;SMPDL3B;RHOD;VGLL1;CNNM4;IGSF9;OVOL2
CEBPB_23403033_ChIP-Seq_LIVER_Mouse	3/382	0.24247031508693173140756016437080688774585723876953125	0.317979340709401425701940979706705547869205474853515625	0.48395942199739084	-0.5545056374713614	STEAP4;HOOK2;SMPDL3B
NFE2L2_22581777_ChIP-Seq_LYMPHOBLASTOID_Human	5/527	0.08816465694223418747554887886508367955684661865234375	0.13064944548075996255676045620930381119251251220703125	0.2764085603660362	-0.5625570760393941	SLC44A3;RBM47;SHROOM3;SLC12A8;EXPH5
RUNX1_17652178_ChIP-ChIP_JURKAT_Human	5/1003	0.460007459232479598565390688236220739781856536865234375	0.538616328848156467046237594331614673137664794921875	0.9188615206591608	-0.5685472031870727	CLDN3;STYK1;GRHL3;EXPH5;LRRC1
WT1_19549856_ChIP-ChIP_Wilms tumor-derived CCG99_11	2/199	0.2229167444998376435005837947755935601890087127685546875	0.295624356505161056674069186556152999401092529296875	0.4739061173800879	-0.5775331285960462	EFNA1;IGSF9
IKZF1_21737484_ChIP-ChIP_HCT116_Human	2/155	0.1531517517886215873357258487885701470077037811279296875	0.213030632187180379855107048570062033832073211669921875	0.3741652717797694	-0.5785789850818158	CDS1;KRT7
CEBPD_23245923_ChIP-Seq_MEF_Mouse	3/504	0.388371447121568513782818854451761581003665924072265625	0.47637258166010643112286970790592022240161895751953125	0.7868591981720229	-0.5834993698265403	CMTM4;COBL;SLC12A8
CHD1_19587682_ChIP-ChIP_MESC_Mouse	4/843	0.51618416155851576387902923670480959117412567138671875	0.58660061025894150166237750454456545412540435791015625	1.1118455999332195	-0.5930707645962887	GJB3;PRRG2;PVRL4;PRSS8
MYB_21317192_ChIP-Seq_ERMYB_Mouse	4/923	0.5873417662841315944888265221379697322845458984375	0.65654517681307755783137736216303892433643341064453125	1.4492208276582623	-0.6097796233034783	KLF5;SLPI;FAM110C;EVPL
SREBP1_19666523_ChIP-Seq_LIVER_Mouse	4/738	0.41534642616997607955653393219108693301677703857421875	0.5019170179364176309633194250636734068393707275390625	0.8872726368963612	-0.6116151962917792	EFNA1;CLDN3;PPP1R13L;PRKCZ
EWS-FLI1_20517297_ChIP-Seq_SK-N-MC_Human	3/574	0.469801429137372605904232614193460904061794281005859375	0.54491074852924092919437271120841614902019500732421875	1.0244076090418393	-0.6219519331888986	RBM47;SH2D3A;SHROOM3
TET1_21451524_ChIP-Seq_MESC_Mouse	19/1839	0.000642404376658296740083831100065481223282404243946075439453125	0.00169778299545406997916874303200529539026319980621337890625	0.09910066704419722	-0.6321068658312461	SLC44A3;SDC4;TNK1;SHROOM3;CGN;MST1R;ADAP1;PRKCZ;HDHD3;RHOD;CXCL16;TSPAN15;CNKSR1;MYO5C;ERBB2;STAP2;ANXA9;TJP3;PLS1
HOXB4_20404135_ChIP-ChIP_EML_Mouse	8/1824	0.56315842184372899570377057898440398275852203369140625	0.63527017098225524449617296340875327587127685546875	1.4102743312787482	-0.6398483807362021	PLEKHG3;ITPKC;ELF3;ERBB3;GOLT1A;MYO6;MST1R;AP1M2
RCOR1_19997604_ChIP-ChIP_NEURONS_Mouse	10/2378	0.613600434900999136544896828127093613147735595703125	0.6777079430249841607292182743549346923828125	1.6638735532446425	-0.6473114476208851	GSTO2;HOOK2;MARVELD2;CDH1;RASEF;AGR2;COBL;LYPD3;BSPRY;LRRC1
REST_18959480_ChIP-ChIP_MESC_Mouse	13/2868	0.50923046363416923920652834567590616643428802490234375	0.58152861587852655578245730794151313602924346923828125	1.1951432319504804	-0.6478812871865302	TACSTD2;COBL;PRKCZ;PPL;TSPAN15;FA2H;SCEL;CDH3;PPP1R13L;MYO5B;EPS8L1;MYH14;PROM2
TP63_19390658_ChIP-ChIP_HaCaT_Human	2/179	0.190751499553447445567400109212030656635761260986328125	0.25664747212645655505269814966595731675624847412109375	0.4810441744895108	-0.654245014405739	FOXA1;ZNF165
CHD7_19251738_ChIP-ChIP_MESC_Mouse	1/141	0.467189415959288700808116345797316171228885650634765625	0.54358516951238000647350645522237755358219146728515625	1.0764522047139218	-0.6561717637927525	CGN
NKX2-5_21415370_ChIP-Seq_HL-1_Mouse	8/1507	0.354713858950225946475853788797394372522830963134765625	0.44339232368778247472818065944011323153972625732421875	0.8224366882094918	-0.6688880005938214	PLEKHG3;ELF3;PPP1R13L;CMTM4;PLEKHA6;TSPAN1;PPL;PLEKHA7
CLOCK_20551151_ChIP-Seq_293T_Human	3/407	0.27203457205505310323445655740215443074703216552734375	0.3519328379733204226198495234712027013301849365234375	0.6431244241152372	-0.6716244333213832	ERBB3;IRF6;F11R
